id,company_id,user_id,list_id,project_id,group_id,parent_user_id,parent_id,title,description,remainder,tag,stage,priority,note,due_date,status,internal_status,assigned_to,assigned_by,started_at,completed_at,sub_task_count,total_collaborators,total_attachment,total_comment,total_sub_task_complete,cron_run,delete,reminder_notify_sent,elastic_cron_run,duration_interval,duartion_frequency,recurring_task_id,created_at,updated_at,recent_at
1702,9742398,44136773,119,0,0,0,0,"Task Notify",,NULL,,,"No Priority",,NULL,Open,Open,13968844,44136773,"2024-04-11 19:02:46","2024-04-11 19:02:46",0,2,0,3,0,0,0,0,0,0,,0,"2024-04-11 19:02:46","2024-04-11 19:02:47","2024-04-11 19:02:46"
1703,9742398,88479168,137,0,0,0,0,"Hi ligen",,"2024-04-11 19:16:00",,,Medium,,"2024-04-13 19:21:00",Completed,completed,88479168,88479168,"2024-04-11 19:15:17","2024-04-11 19:15:17",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-11 19:15:17","2024-04-22 10:56:20","2024-04-11 19:15:17"
1704,9742398,66674526,813,0,0,0,0,"welcome bruhhhooo",,NULL,,,"No Priority",,NULL,Open,Open,16498482,66674526,"2024-04-11 19:15:34","2024-04-11 19:15:34",0,2,0,0,0,0,0,0,0,0,,0,"2024-04-11 19:15:34","2024-04-11 19:15:54","2024-04-11 19:15:54"
1706,9742398,88764533,129,0,0,0,0,hiiii,,NULL,,,"No Priority",,NULL,Open,Open,88764533,88764533,"2024-04-11 22:30:06","2024-04-11 22:30:06",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-11 22:30:06","2024-04-11 22:30:06","2024-04-11 22:30:06"
1707,9742398,88764533,129,0,0,0,0,wrtyuh,,NULL,,,"No Priority",,NULL,Open,Open,88764533,88764533,"2024-04-12 11:30:56","2024-04-12 11:30:56",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-12 11:30:56","2024-04-12 11:30:57","2024-04-12 11:30:56"
1708,9742398,44136773,802,0,0,0,0,Testing,,NULL,,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-04-12 12:14:29","2024-04-12 12:14:29",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-12 12:14:29","2024-04-12 12:14:29","2024-04-12 12:14:29"
1709,9742398,44136773,802,0,0,0,0,"testing 123",,NULL,,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-04-12 12:15:31","2024-04-12 12:15:31",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-12 12:15:31","2024-04-12 12:15:31","2024-04-12 12:15:31"
1710,9742398,44136773,802,0,0,0,0,dfsfsdf,,NULL,,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-04-12 12:16:37","2024-04-12 12:16:37",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-12 12:16:37","2024-04-12 12:16:37","2024-04-12 12:16:37"
1711,9742398,44136773,802,0,0,0,0,DSFSDFSDF,,NULL,,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-04-12 12:16:37","2024-04-12 12:16:37",0,2,1,0,0,0,0,1,0,0,,0,"2024-04-12 12:16:37","2024-04-12 12:16:37","2024-04-12 12:16:37"
1712,9742398,44136773,802,0,0,0,0,DSFfdf,,NULL,,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-04-12 12:16:37","2024-04-12 12:16:37",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-12 12:16:37","2024-04-12 12:16:37","2024-04-12 12:16:37"
1715,9742398,44136773,806,0,0,0,0,Testing,,NULL,,,"No Priority",,NULL,,Open,55954329,44136773,"2024-04-12 13:23:47","2024-04-12 13:23:47",0,2,2,0,0,0,0,1,0,0,,0,"2024-04-12 13:23:47","2024-07-09 18:03:13","2024-04-12 13:23:47"
1734,9742398,44136773,119,0,0,44136773,857,dsfsfsdf,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,44136773,"2024-04-12 14:28:50","2024-04-12 14:28:50",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-12 14:28:50","2024-05-24 14:38:33","2024-04-12 14:28:50"
1735,9742398,44136773,119,0,0,44136773,857,SDFDSFSD,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,44136773,"2024-04-12 14:28:50","2024-04-12 14:28:50",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-12 14:28:50","2024-05-24 14:38:32","2024-04-12 14:28:50"
1736,9742398,44136773,119,0,0,44136773,857,DSFSDF,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,44136773,"2024-04-12 14:28:50","2024-04-12 14:28:50",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-12 14:28:50","2024-05-24 14:38:32","2024-04-12 14:28:50"
1737,9742398,44136773,119,0,0,44136773,857,SDFSD,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,44136773,"2024-04-12 14:28:50","2024-04-12 14:28:50",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-12 14:28:50","2024-05-24 14:38:31","2024-04-12 14:28:50"
1738,9742398,44136773,119,0,0,44136773,857,Fdf,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,44136773,"2024-04-12 14:28:50","2024-04-12 14:28:50",0,1,1,2,0,0,0,1,0,0,,0,"2024-04-12 14:28:50","2024-05-24 14:38:30","2024-04-12 14:28:50"
1739,9742398,66674526,813,0,0,0,0,"thanks for join",,NULL,,,"No Priority",,NULL,Open,Open,16498482,66674526,"2024-04-12 14:50:06","2024-04-12 14:50:06",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-12 14:50:06","2024-04-12 14:50:30","2024-04-12 14:50:30"
1740,9742398,44136773,119,0,0,0,0,Tesgin,,NULL,,,"No Priority",,NULL,Open,Open,44136773,44136773,"2024-04-12 14:56:58","2024-04-12 14:56:58",0,3,0,13,0,0,0,1,0,0,,0,"2024-04-12 14:56:58","2024-04-12 14:56:58","2024-04-12 14:56:58"
1743,9742398,55954329,845,0,0,0,0,"Up 3",,NULL,,,"No Priority",,NULL,Open,Open,55954329,55954329,"2024-04-12 15:15:00","2024-04-12 15:15:00",0,1,3,0,0,0,0,1,0,0,,0,"2024-04-12 15:15:00","2024-04-12 15:38:43","2024-04-12 15:38:43"
1744,9742398,26444356,139,0,0,0,0,"What 😯",,NULL,,,"No Priority",,NULL,Open,Open,26444356,26444356,"2024-04-12 15:56:59","2024-04-12 15:56:59",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-12 15:56:59","2024-04-12 15:56:59","2024-04-12 15:56:59"
1748,9742398,44136773,0,5,0,0,0,"Check Task show on mytask",,NULL,Feature,testineses,Medium,,"2024-04-12 00:00:00",In-Progress,overdue,93325474,44136773,"2024-04-12 17:27:32","2024-04-12 17:27:32",0,4,0,1,0,0,0,1,0,0,,0,"2024-04-12 17:27:32","2024-04-12 17:30:19","2024-04-12 17:30:19"
1751,9742398,88479168,807,0,0,0,0,Yctc,,NULL,,,"No Priority",,NULL,Open,Open,55954329,88479168,"2024-04-12 17:32:52","2024-04-12 17:32:52",0,2,3,0,0,0,0,1,0,0,,0,"2024-04-12 17:32:52","2024-04-12 17:32:52","2024-04-12 17:32:52"
1753,9742398,55954329,845,0,0,0,0,"Up 5",,NULL,,,"No Priority",,NULL,Open,Open,55954329,55954329,"2024-04-12 17:38:32","2024-04-12 17:38:32",0,1,5,0,0,0,0,1,0,0,,0,"2024-04-12 17:38:32","2024-04-12 17:38:32","2024-04-12 17:38:32"
1755,9742398,88479168,831,0,0,0,0,Njznd,,NULL,,,"No Priority",,NULL,Open,Open,55954329,88479168,"2024-04-12 17:52:37","2024-04-12 17:52:37",0,2,2,0,0,0,0,1,0,0,,0,"2024-04-12 17:52:37","2024-04-12 17:52:37","2024-04-12 17:52:37"
1756,9742398,88479168,831,0,0,0,0,Jdjbd,,NULL,,,"No Priority",,NULL,Open,Open,55954329,88479168,"2024-04-12 17:54:47","2024-04-12 17:54:47",0,2,1,0,0,0,0,1,0,0,,0,"2024-04-12 17:54:47","2024-04-12 17:54:47","2024-04-12 17:54:47"
1759,9742398,55954329,875,0,0,0,0,"Delegate This Task",,NULL,,,Medium,,NULL,Completed,completed,55954329,88479168,"2024-04-12 18:12:14","2024-04-12 18:12:14",0,4,2,0,0,0,0,1,0,0,,0,"2024-04-12 18:12:14","2024-05-21 14:24:16","2024-04-12 18:30:30"
1760,9742398,88479168,875,0,0,0,0,"Hi bro",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,88479168,"2024-04-12 18:17:08","2024-04-12 18:17:08",0,2,1,0,0,0,0,1,0,0,,0,"2024-04-12 18:17:08","2024-05-21 14:24:19","2024-04-12 18:17:08"
1763,9742398,55954329,875,0,0,0,0,Hdhdjfjfjf,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-04-12 18:29:34","2024-04-12 18:29:34",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-12 18:29:34","2024-05-21 14:24:17","2024-04-12 18:29:34"
1764,9742398,55954329,875,0,0,0,0,Fufufuf,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-04-12 18:29:36","2024-04-12 18:29:36",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-12 18:29:36","2024-05-21 14:24:11","2024-04-12 18:29:36"
1771,9742398,44136773,812,0,0,0,0,"Main Testing With Very Large Title",,NULL,,,Medium,,NULL,Open,Open,32846295,55954329,"2024-04-12 18:56:54","2024-04-12 18:56:54",2,2,1,0,1,0,0,1,0,0,,0,"2024-04-12 18:56:54","2024-07-12 11:47:53","2024-04-12 18:56:54"
1773,9742398,66674526,813,0,0,0,0,hi,,NULL,,,"No Priority",,NULL,Open,Open,16498482,66674526,"2024-04-12 19:02:04","2024-04-12 19:02:04",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-12 19:02:04","2024-04-12 19:02:21","2024-04-12 19:02:21"
1774,9742398,88479168,875,0,0,0,0,"Hd d",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,88479168,"2024-04-12 19:51:55","2024-04-12 19:51:55",0,2,8,0,0,0,0,1,0,0,,0,"2024-04-12 19:51:55","2024-05-21 14:24:19","2024-04-12 19:51:55"
1782,9742398,44136773,812,0,0,44136773,1771,"Sub Testing Very Large Title And Some Of The Day.",,NULL,,,"No Priority",,NULL,Open,Open,32846295,55954329,"2024-04-13 09:51:03","2024-04-13 09:51:03",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-13 09:51:03","2024-05-06 10:55:48","2024-04-13 09:51:03"
1785,9742398,88479168,845,0,0,0,0,Jsbbd,,NULL,,,"No Priority",,NULL,Open,Open,55954329,88479168,"2024-04-13 11:35:17","2024-04-13 11:35:17",0,2,1,0,0,0,0,1,0,0,,0,"2024-04-13 11:35:17","2024-04-13 11:35:17","2024-04-13 11:35:17"
1790,9742398,88479168,845,0,0,0,0,Aaaa,,NULL,,,"No Priority",,NULL,Open,Open,55954329,88479168,"2024-04-13 14:08:53","2024-04-13 14:08:53",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-13 14:08:53","2024-04-13 14:08:53","2024-04-13 14:08:53"
1792,9742398,88479168,844,0,0,0,0,Asqq,,NULL,,,"No Priority",,"2024-04-13 14:12:43",Completed,completed,88479168,88479168,"2024-04-13 14:12:59","2024-04-13 14:12:59",0,1,2,0,0,0,0,1,0,0,,0,"2024-04-13 14:12:59","2024-07-08 19:16:45","2024-04-13 14:12:59"
1793,9742398,66674526,813,0,0,0,0,hi,,NULL,,,"No Priority",,NULL,Open,Open,16498482,66674526,"2024-04-13 14:30:40","2024-04-13 14:30:40",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-13 14:30:40","2024-04-13 14:30:54","2024-04-13 14:30:54"
1794,9742398,66674526,0,9,0,0,0,"alert task",,NULL,Feature,"alert project task",Low,,NULL,Open,Open,16498482,66674526,"2024-04-13 14:35:10","2024-04-13 14:35:10",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-13 14:35:10","2024-04-13 14:35:27","2024-04-13 14:35:27"
1795,9742398,69884197,0,7,0,0,0,"new feedback","new feedback",NULL,Feature,,Low,,NULL,Open,Open,94799591,14715691,"2024-04-14 02:26:15","2024-04-14 02:26:15",1,3,0,0,0,0,0,1,0,0,,0,"2024-04-14 02:26:15","2024-05-16 14:56:19","2024-05-16 14:56:04"
1796,9742398,69884197,0,7,0,0,0,"new flow test","new flow test",NULL,Feature,,Low,,NULL,Open,Open,88764533,69884197,"2024-04-14 05:19:16","2024-04-14 05:19:16",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-14 05:19:16","2024-04-14 05:19:16","2024-04-14 05:19:16"
1797,9742398,55954329,845,0,0,0,0,"Large Upload",,NULL,,,"No Priority",,"2024-04-15 11:00:57",Open,overdue,55954329,55954329,"2024-04-15 10:53:02","2024-04-15 10:53:02",0,1,1,0,0,0,0,1,0,0,,0,"2024-04-15 10:53:02","2024-04-15 11:01:09","2024-04-15 10:53:02"
1798,9742398,55954329,845,0,0,0,0,"Lup 2",,NULL,,,"No Priority",,NULL,Completed,completed,55954329,55954329,"2024-04-15 11:04:52","2024-04-15 11:04:52",0,1,1,0,0,0,0,1,0,0,,0,"2024-04-15 11:04:52","2024-04-15 11:50:12","2024-04-15 11:04:52"
1799,9742398,55954329,875,0,0,0,0,Fihh,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-04-15 11:48:08","2024-04-15 11:48:08",0,2,3,0,0,0,0,1,0,0,,0,"2024-04-15 11:48:08","2024-05-21 14:24:20","2024-04-15 11:48:08"
1800,9742398,55954329,875,0,0,0,0,Gir,,NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-04-15 12:05:36","2024-04-15 12:05:36",0,2,3,1,0,0,0,1,0,0,,0,"2024-04-15 12:05:36","2024-04-15 12:05:36","2024-04-15 12:05:36"
1801,9742398,55954329,875,0,0,0,0,Kdnd,,"2024-04-16 12:00:00",,,High,,"2024-04-17 00:00:00",Open,overdue,44136773,55954329,"2024-04-15 13:43:17","2024-04-15 13:43:17",0,2,2,0,0,0,0,1,0,0,,0,"2024-04-15 13:43:17","2024-04-15 13:43:17","2024-04-15 13:43:17"
1806,9742398,55954329,875,0,0,0,0,Vhfh,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-04-15 17:12:00","2024-04-15 17:12:00",0,2,7,0,0,0,0,1,0,0,,0,"2024-04-15 17:12:00","2024-04-15 18:36:43","2024-04-15 17:12:00"
1808,9742398,13968844,801,0,0,0,0,Testing,,NULL,,,"No Priority",,"2024-04-16 00:00:00",Open,overdue,44136773,13968844,"2024-04-16 09:09:06","2024-04-16 09:09:06",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-16 09:09:06","2024-04-16 09:09:06","2024-04-16 09:09:06"
1809,9742398,13968844,812,0,0,44136773,1780,"Testing 12",,NULL,,,"No Priority",,NULL,Open,Open,44136773,13968844,"2024-04-16 09:11:05","2024-04-16 09:11:05",0,3,0,0,0,0,0,1,0,0,,0,"2024-04-16 09:11:05","2024-05-04 11:55:52","2024-04-16 09:11:13"
1810,9742398,13968844,812,0,0,44136773,1780,"Testing 13",,NULL,,,"No Priority",,NULL,Open,Open,44136773,13968844,"2024-04-16 09:33:56","2024-04-16 09:33:56",0,3,0,0,0,0,0,1,0,0,,0,"2024-04-16 09:33:56","2024-05-04 15:22:32","2024-04-16 09:34:44"
1811,9742398,13968844,812,0,0,44136773,1780,"Testing 15",,NULL,,,"No Priority",,NULL,Open,Open,44136773,13968844,"2024-04-16 09:40:21","2024-04-16 09:40:21",0,4,0,3,0,0,0,1,0,0,,0,"2024-04-16 09:40:21","2024-05-03 19:10:19","2024-04-16 09:40:38"
1812,9742398,55954329,845,0,0,0,0,"Up 10 dfs df sdf sdf sd f sdf sd fs",,"2024-04-17 12:25:00",,,"No Priority",,"2024-04-17 00:00:00",,overdue,55954329,88479168,"2024-04-16 12:32:50","2024-04-16 12:32:50",0,1,0,0,0,0,0,1,0,0,,0,"2024-04-16 12:32:50","2024-05-29 17:23:04","2024-04-16 12:32:50"
1813,9742398,55954329,875,0,0,0,0,"Up Videos",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-04-16 13:56:00","2024-04-16 13:56:00",0,2,1,0,0,0,0,1,0,0,,0,"2024-04-16 13:56:00","2024-05-21 14:24:25","2024-04-16 13:56:00"
1815,9742398,55954329,875,0,0,0,0,"Up T 2",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-04-16 15:31:21","2024-04-16 15:31:21",0,2,6,0,0,0,0,1,0,0,,0,"2024-04-16 15:31:21","2024-05-21 14:24:29","2024-04-16 15:31:21"
1816,9742398,55954329,875,0,0,0,0,Duy,,NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-04-16 15:33:54","2024-04-16 15:33:54",0,2,1,0,0,0,0,1,0,0,,0,"2024-04-16 15:33:54","2024-04-16 15:33:54","2024-04-16 15:33:54"
1817,9742398,55954329,875,0,0,0,0,Dhg,,NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-04-16 15:35:21","2024-04-16 15:35:21",0,2,5,0,0,0,0,1,0,0,,0,"2024-04-16 15:35:21","2024-04-16 15:35:21","2024-04-16 15:35:21"
1825,9742398,13968844,801,0,0,0,0,"Testing new task",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,13968844,"2024-04-17 10:10:26","2024-04-17 10:10:26",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-17 10:10:26","2024-04-17 10:56:00","2024-04-17 10:10:26"
1826,9742398,13968844,801,0,0,0,0,"Testing new task 1",,NULL,,,"No Priority",,"2024-04-17 00:00:00",Open,overdue,44136773,13968844,"2024-04-17 10:11:39","2024-04-17 10:11:39",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-17 10:11:39","2024-04-17 10:26:53","2024-04-17 10:11:39"
1827,9742398,13968844,801,0,0,0,0,"Check new task 2",,NULL,,,"No Priority",,NULL,Open,Open,44136773,13968844,"2024-04-17 10:48:39","2024-04-17 10:48:39",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-17 10:48:39","2024-04-17 10:48:39","2024-04-17 10:48:39"
1829,9742398,55954329,875,0,0,0,0,"Download Cancel Test",,NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-04-17 12:00:51","2024-04-17 12:00:51",0,2,5,1,0,0,0,1,0,0,,0,"2024-04-17 12:00:51","2024-04-17 12:02:25","2024-04-17 12:00:51"
1837,9742398,55954329,875,0,0,0,0,"Down cancel",,NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-04-17 12:28:59","2024-04-17 12:28:59",0,2,1,0,0,0,0,1,0,0,,0,"2024-04-17 12:28:59","2024-04-17 12:28:59","2024-04-17 12:28:59"
1840,9742398,13968844,0,5,0,0,0,"Testing Project notification",,NULL,Feature,testineses,Medium,,NULL,In-Progress,In-Progress,44136773,13968844,"2024-04-17 12:37:16","2024-04-17 12:37:16",0,2,2,0,0,0,0,1,0,0,,0,"2024-04-17 12:37:16","2024-04-17 12:37:17","2024-04-17 12:37:16"
1849,9742398,88479168,831,0,0,0,0,Tttt,,NULL,,,Medium,,"2024-04-17 13:20:05",Open,overdue,55954329,88479168,"2024-04-17 13:20:37","2024-04-17 13:20:37",0,2,11,0,0,0,0,1,0,0,,0,"2024-04-17 13:20:37","2024-04-24 15:51:41","2024-04-17 13:20:37"
1850,9742398,88479168,875,0,0,0,0,Hchch,,NULL,,,"No Priority",,NULL,Open,Open,44136773,88479168,"2024-04-17 13:57:18","2024-04-17 13:57:18",0,2,3,0,0,0,0,1,0,0,,0,"2024-04-17 13:57:18","2024-04-17 13:57:18","2024-04-17 13:57:18"
1851,9742398,88479168,875,0,0,0,0,Ugyvyv,,NULL,,,"No Priority",,NULL,Open,Open,44136773,88479168,"2024-04-17 13:57:27","2024-04-17 13:57:27",0,2,1,0,0,0,0,1,0,0,,0,"2024-04-17 13:57:27","2024-04-17 18:59:31","2024-04-17 13:57:27"
1852,9742398,88479168,875,0,0,0,0,Ububy,,NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-04-17 13:57:32","2024-04-17 13:57:32",0,2,6,0,0,0,0,1,0,0,,0,"2024-04-17 13:57:32","2024-04-17 14:09:13","2024-04-17 13:57:32"
1854,9742398,55954329,875,0,0,0,0,Ip,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-04-17 15:30:00","2024-04-17 15:30:00",0,2,2,0,0,0,0,1,0,0,,0,"2024-04-17 15:30:00","2024-05-04 16:03:28","2024-04-17 15:30:00"
1855,9742398,13968844,812,0,0,44136773,1780,"Testing 123",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,13968844,"2024-04-17 18:53:08","2024-04-17 18:53:08",1,3,0,0,0,0,0,1,0,0,,0,"2024-04-17 18:53:08","2024-05-17 14:42:22","2024-04-17 18:53:14"
1856,9742398,88479168,875,0,0,0,0,Kxbd,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,88479168,"2024-04-17 18:59:48","2024-04-17 18:59:48",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-17 18:59:48","2024-04-24 14:27:52","2024-04-17 18:59:48"
1858,9742398,88479168,875,0,0,0,0,"Hi bro",,NULL,,,"No Priority",,"2024-04-17 19:02:11",Completed,completed,44136773,88479168,"2024-04-17 19:02:20","2024-04-17 19:02:20",0,2,3,0,0,0,0,1,0,0,,0,"2024-04-17 19:02:20","2024-04-18 14:59:46","2024-04-17 19:02:20"
1859,9742398,13968844,812,0,0,44136773,1780,"Tesgin 243",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,13968844,"2024-04-17 19:02:20","2024-04-17 19:02:20",0,3,0,0,0,0,0,1,0,0,,0,"2024-04-17 19:02:20","2024-05-10 15:44:04","2024-04-17 19:02:26"
1870,9742398,88479168,875,0,0,0,0,Uvuv,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,88479168,"2024-04-17 19:35:04","2024-04-17 19:35:04",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-17 19:35:04","2024-04-24 14:27:37","2024-04-17 19:35:04"
1871,9742398,88479168,875,0,0,0,0,H,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,88479168,"2024-04-17 19:35:12","2024-04-17 19:35:12",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-17 19:35:12","2024-04-24 14:27:35","2024-04-17 19:35:12"
1872,9742398,88479168,875,0,0,0,0,G,,NULL,,,"No Priority",,"2024-04-17 19:37:27",Completed,completed,44136773,88479168,"2024-04-17 19:37:35","2024-04-17 19:37:35",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-17 19:37:35","2024-04-18 14:59:47","2024-04-17 19:37:35"
1873,9742398,88479168,875,0,0,0,0,Hhfgjn,,NULL,,,"No Priority",,"2024-04-17 19:37:27",Open,overdue,44136773,88479168,"2024-04-17 19:37:47","2024-04-17 19:37:47",0,2,4,0,0,0,0,1,0,0,,0,"2024-04-17 19:37:47","2024-05-04 16:03:39","2024-04-17 19:37:47"
1874,9742398,88479168,875,0,0,0,0,Gygvv,,NULL,,,"No Priority",,"2024-04-17 19:37:27",Completed,completed,44136773,88479168,"2024-04-17 19:38:13","2024-04-17 19:38:13",0,2,7,0,0,0,0,1,0,0,,0,"2024-04-17 19:38:13","2024-05-22 15:06:56","2024-04-17 19:38:13"
1875,9742398,88479168,875,0,0,0,0,J,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,88479168,"2024-04-17 19:44:32","2024-04-17 19:44:32",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-17 19:44:32","2024-04-24 14:27:33","2024-04-17 19:44:32"
1876,9742398,88479168,875,0,0,0,0,H,,NULL,,,"No Priority",,"2024-04-18 14:59:58",Completed,completed,44136773,88479168,"2024-04-17 19:44:50","2024-04-17 19:44:50",0,2,2,0,0,0,0,1,0,0,,0,"2024-04-17 19:44:50","2024-04-18 15:00:00","2024-04-17 19:44:50"
1882,9742398,88479168,844,0,0,0,0,Hxbd,,NULL,,,"No Priority",,NULL,Open,Open,88479168,88479168,"2024-04-18 14:29:38","2024-04-18 14:29:38",0,1,5,0,0,0,0,1,0,0,,0,"2024-04-18 14:29:38","2024-04-18 14:29:38","2024-04-18 14:29:38"
1883,9742398,88479168,137,0,0,0,0,Attached,,NULL,,,"No Priority",,"2024-04-22 11:08:17",Completed,completed,44136773,88479168,"2024-04-22 11:07:41","2024-04-22 11:07:41",0,2,3,0,0,0,0,1,0,0,,0,"2024-04-22 11:07:41","2024-05-24 14:46:44","2024-04-22 12:29:19"
1884,9742398,88479168,137,0,0,0,0,"Today’s sickens",,NULL,,,"No Priority",,"2024-04-23 12:38:00",Completed,completed,88479168,88479168,"2024-04-23 12:38:29","2024-04-23 12:38:29",0,1,4,0,0,0,0,1,0,0,,0,"2024-04-23 12:38:29","2024-04-24 14:08:47","2024-04-23 12:38:29"
1885,9742398,88479168,1368,0,0,0,0,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem","It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default mod",NULL,Backlog,,Medium,,"2024-07-18 11:02:59",Open,Open,55788271,88479168,"2024-04-23 12:44:56","2024-04-23 12:44:56",8,18,4,12,1,0,0,1,0,4,hour,0,"2024-04-23 12:44:56","2024-07-12 15:10:52","2024-07-11 11:52:59"
1925,9742398,44136773,51,0,0,0,0,"create task 1","create description",NULL,,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-04-25 09:31:23","2024-04-25 09:31:23",0,2,0,0,0,0,0,1,0,0,,0,"2024-04-25 09:31:23","2024-04-25 09:31:24","2024-04-25 09:31:23"
1926,9742398,44136773,51,0,0,0,0,"create task 1","create description",NULL,,,"No Priority",,"2024-05-15 00:00:00",In-Progress,overdue,55954329,44136773,"2024-04-25 09:32:39","2024-04-25 09:32:39",0,2,2,6,0,0,0,1,0,0,,0,"2024-04-25 09:32:39","2024-05-10 10:43:26","2024-04-25 09:32:39"
1930,9742398,88479168,875,0,0,0,0,"Today’s attachments test",,"2024-04-25 19:10:00",,,Starred,,"2024-06-22 15:11:02",Open,overdue,44136773,88479168,"2024-04-25 15:12:08","2024-04-25 15:12:08",0,3,4,2,0,0,0,1,0,0,,0,"2024-04-25 15:12:08","2024-06-22 15:04:39","2024-04-25 15:12:08"
1931,9742398,88479168,875,0,0,0,0,"Today’s attachments test",,"2024-04-25 19:10:00",,,Starred,,"2024-04-26 15:11:02",Completed,completed,44136773,88479168,"2024-04-25 15:13:54","2024-04-25 15:13:54",0,3,3,0,0,0,0,1,0,0,,0,"2024-04-25 15:13:54","2024-05-04 16:03:23","2024-04-25 15:13:54"
1932,9742398,88479168,875,0,0,0,0,"Toast toast",Hello,"2024-04-25 13:14:00",,,"No Priority",,"2024-04-25 15:14:54",Completed,completed,44136773,88479168,"2024-04-25 15:15:49","2024-04-25 15:15:49",0,2,3,0,0,0,0,1,0,0,,0,"2024-04-25 15:15:49","2024-05-04 16:03:19","2024-04-25 15:15:49"
1933,9742398,88479168,875,0,0,0,0,"Upload test","Uploading attachments to test attachments ui, download progress and upload progress","2024-04-25 15:39:54",,,Medium,,"2024-04-25 20:39:00",Completed,completed,44136773,88479168,"2024-04-25 15:41:01","2024-04-25 15:41:01",0,3,4,0,0,0,0,1,0,0,,0,"2024-04-25 15:41:01","2024-05-04 16:03:16","2024-04-25 15:41:01"
